cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
1575	30	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007115|MONDO:0007248|MONDO:0007809|MONDO:0008188|MONDO:0009489|MONDO:0010032|MONDO:0010849|MONDO:0010962|MONDO:0011881|MONDO:0012874|MONDO:0013034|MONDO:0013073|MONDO:0013495|MONDO:0013868|MONDO:0013980|MONDO:0014010|MONDO:0014011|MONDO:0014014|MONDO:0014227|MONDO:0014327|MONDO:0014346|MONDO:0014479|MONDO:0014622|MONDO:0014923|MONDO:0015085|MONDO:0016039|MONDO:0017268|MONDO:0019489|MONDO:0020267|MONDO:0043003
785	2	MONDO:0015145	neurovascular malformation	7.7799369912	38	MONDO:0007116|MONDO:0019180
1052	3	MONDO:0019623	hereditary angioedema	12.9631588153	4	MONDO:0007117|MONDO:0012526|MONDO:0015053
1572	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007118|MONDO:0009422
58	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007119|MONDO:0007121|MONDO:0010633|MONDO:0012456|MONDO:0015199|MONDO:0024507
2234	2	MONDO:0020225	syndromic cataract	4.9488846843	180	MONDO:0007120|MONDO:0015324
53	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007122|MONDO:0007593|MONDO:0008128
1593	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007123|MONDO:0008959
1714	4	MONDO:0019287	ectodermal dysplasia syndrome	5.3012727758	198	MONDO:0007124|MONDO:0007339|MONDO:0009148|MONDO:0009151
1817	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007125|MONDO:0007655|MONDO:0010147|MONDO:0010560
1279	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007126|MONDO:0008753
2332	1	MONDO:0007127	diffuse idiopathic skeletal hyperostosis	13.9631588153	1	MONDO:0007127
1653	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007128|MONDO:0007570|MONDO:0019803|MONDO:0033010
1805	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007129|MONDO:0007258|MONDO:0007261|MONDO:0008194|MONDO:0008530|MONDO:0008581|MONDO:0010103
1560	4	MONDO:0019048	rare vascular disease	4.0304519278	658	MONDO:0007130|MONDO:0009329|MONDO:0009937|MONDO:0017705
2306	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007132|MONDO:0007133|MONDO:0007135
1707	4	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007134|MONDO:0007420|MONDO:0008673|MONDO:0015367
1172	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007136|MONDO:0008313|MONDO:0014038
1871	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007137|MONDO:0007147|MONDO:0008801|MONDO:0009244|MONDO:0009474|MONDO:0010034|MONDO:0010528
40	15	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0007138|MONDO:0007278|MONDO:0007282|MONDO:0007284|MONDO:0007514|MONDO:0009152|MONDO:0011162|MONDO:0012260|MONDO:0012395|MONDO:0012489|MONDO:0012786|MONDO:0013176|MONDO:0013484|MONDO:0014110|MONDO:0014565
2	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007140|MONDO:0008376|MONDO:0009847|MONDO:0009980
2172	4	MONDO:0024417	perceptual disorders	1.7598015422	2991	MONDO:0007142|MONDO:0010825|MONDO:0011812|MONDO:0019863
1881	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0007143|MONDO:0019425
763	1	MONDO:0007144	aortic arch interruption, facial palsy, and retinal coloboma	16.4225904339	0	MONDO:0007144
2409	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007145|MONDO:0008403|MONDO:0010552
1175	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007148|MONDO:0009119|MONDO:0011471|MONDO:0012831|MONDO:0012845|MONDO:0012875|MONDO:0012941|MONDO:0013153
1081	19	MONDO:0005267	heart disease	4.1007093025	895	MONDO:0007152|MONDO:0007171|MONDO:0008685|MONDO:0009326|MONDO:0010975|MONDO:0011188|MONDO:0011189|MONDO:0011843|MONDO:0012180|MONDO:0012799|MONDO:0012804|MONDO:0012808|MONDO:0013369|MONDO:0013455|MONDO:0013475|MONDO:0013477|MONDO:0013852|MONDO:0014396|MONDO:0017989
1105	10	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007153|MONDO:0007241|MONDO:0007840|MONDO:0008364|MONDO:0008848|MONDO:0009330|MONDO:0014878|MONDO:0024266|MONDO:0024560|MONDO:0044301
1099	4	MONDO:0019063	vascular anomaly	4.5640265709	381	MONDO:0007154|MONDO:0007707|MONDO:0011191|MONDO:0012016
783	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007155|MONDO:0009468
2330	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007156|MONDO:0008143|MONDO:0008431|MONDO:0010917
2344	4	MONDO:0019942	distal arthrogryposis	9.1683491465	23	MONDO:0007157|MONDO:0011128|MONDO:0014028|MONDO:0015240
2496	3	MONDO:0019942	distal arthrogryposis	9.1683491465	23	MONDO:0007158|MONDO:0007252|MONDO:0008338
2588	2	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0007159|MONDO:0012504
2458	5	MONDO:0016761	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	6.9280681508	75	MONDO:0007160|MONDO:0007949|MONDO:0011493|MONDO:0016647|MONDO:0019354
824	13	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007161|MONDO:0010178|MONDO:0010511|MONDO:0010767|MONDO:0012621|MONDO:0013070|MONDO:0013486|MONDO:0013504|MONDO:0014365|MONDO:0014366|MONDO:0014847|MONDO:0015607|MONDO:0018801
2492	1	MONDO:0007162	asymmetric short stature syndrome	15.548121316	0	MONDO:0007162
1751	6	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007163|MONDO:0011681|MONDO:0011682|MONDO:0012755|MONDO:0012982|MONDO:0019390
348	3	MONDO:0020263	spinocerebellar ataxia with oculomotor anomaly	4.6285130774	197	MONDO:0007164|MONDO:0011811|MONDO:0016614
358	3	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0007165|MONDO:0010698|MONDO:0016572
340	4	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0007166|MONDO:0008945|MONDO:0010548|MONDO:0013981
930	2	MONDO:0005516	osteochondrodysplasia	6.3827574788	173	MONDO:0007167|MONDO:0008123
2535	2	MONDO:0000389	atelosteogenesis	11.0533566242	3	MONDO:0007168|MONDO:0009727
1004	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007169|MONDO:0012011|MONDO:0012586
1786	11	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007170|MONDO:0007504|MONDO:0008141|MONDO:0008164|MONDO:0010576|MONDO:0011080|MONDO:0011999|MONDO:0012696|MONDO:0012697|MONDO:0012797|MONDO:0014264
1107	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007172|MONDO:0007246|MONDO:0008504|MONDO:0014000|MONDO:0014155|MONDO:0017735|MONDO:0024523
1559	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007173|MONDO:0008343|MONDO:0011650|MONDO:0012085|MONDO:0012473|MONDO:0012748|MONDO:0013749|MONDO:0017865
44	11	MONDO:0019118	genetic retinal dystrophy	4.132571587	443	MONDO:0007176|MONDO:0008246|MONDO:0009978|MONDO:0009987|MONDO:0010335|MONDO:0010932|MONDO:0012475|MONDO:0012733|MONDO:0013457|MONDO:0014153|MONDO:0014522
2592	3	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007177|MONDO:0008237|MONDO:0015284
2027	1	MONDO:0007178	aurocephalosyndactyly	16.0075529346	0	MONDO:0007178
1471	3	MONDO:0005046	immune system disease	3.4533538263	1617	MONDO:0007179|MONDO:0007361|MONDO:0013423
2180	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007180|MONDO:0008864
122	1	MONDO:0007181	axial osteomalacia	15.4225904339	0	MONDO:0007181
346	5	MONDO:0020263	spinocerebellar ataxia with oculomotor anomaly	4.6285130774	197	MONDO:0007182|MONDO:0008119|MONDO:0008458|MONDO:0012116|MONDO:0014744
1076	31	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007183|MONDO:0007439|MONDO:0007452|MONDO:0007453|MONDO:0007773|MONDO:0007945|MONDO:0008304|MONDO:0008326|MONDO:0008625|MONDO:0008691|MONDO:0008775|MONDO:0008932|MONDO:0009125|MONDO:0009252|MONDO:0009391|MONDO:0009412|MONDO:0009472|MONDO:0009527|MONDO:0009551|MONDO:0009860|MONDO:0009898|MONDO:0010037|MONDO:0011021|MONDO:0011167|MONDO:0011168|MONDO:0011668|MONDO:0012818|MONDO:0013587|MONDO:0013663|MONDO:0014057|MONDO:0014674
2325	7	MONDO:0015226	syndrome with limb malformations as a major feature	4.3722315873	403	MONDO:0007185|MONDO:0008511|MONDO:0008520|MONDO:0008521|MONDO:0012658|MONDO:0019676|MONDO:0019678
2614	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007187|MONDO:0019179
661	1	MONDO:0007188	primary basilar invagination	14.548121316	0	MONDO:0007188
1298	6	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0007191|MONDO:0008538|MONDO:0011208|MONDO:0017880|MONDO:0017991|MONDO:0019632
1246	4	MONDO:0015116	rare biliary tract disease	4.9692340502	113	MONDO:0007193|MONDO:0011214|MONDO:0014860|MONDO:0018816
1112	6	MONDO:0019512	congenital heart malformation	7.116908651	230	MONDO:0007194|MONDO:0009327|MONDO:0009433|MONDO:0013752|MONDO:0014344|MONDO:0015445
860	3	MONDO:0002118	urinary system disease	3.354932	1202	MONDO:0007197|MONDO:0013869|MONDO:0018589
1852	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007198|MONDO:0007778|MONDO:0008387|MONDO:0019108
1053	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007199|MONDO:0009761|MONDO:0012765|MONDO:0015057|MONDO:0015193
2001	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0007200|MONDO:0015781
1853	1	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	10.5563418228	3	MONDO:0007201
2064	1	MONDO:0007202	blepharoptosis-myopia-ectopia lentis syndrome	14.548121316	0	MONDO:0007202
1169	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007203|MONDO:0007357|MONDO:0007595
2527	3	MONDO:0016085	Cole-Carpenter syndrome	12.2933074169	2	MONDO:0007204|MONDO:0014573|MONDO:0016085
2438	1	MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	13.3071132165	0	MONDO:0007205
984	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007206|MONDO:0018933
1601	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007207|MONDO:0007687
2580	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007208|MONDO:0009362|MONDO:0011007
1387	1	MONDO:0007209	Weismann-Netter syndrome	14.2526654325	0	MONDO:0007209
1924	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007210|MONDO:0010332|MONDO:0011320|MONDO:0016574
2289	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007211|MONDO:0007215|MONDO:0007217|MONDO:0007221|MONDO:0008430|MONDO:0010903|MONDO:0011757
2282	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007212|MONDO:0007702|MONDO:0007732|MONDO:0008561|MONDO:0011454|MONDO:0012417
2287	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007216|MONDO:0007218|MONDO:0008514|MONDO:0009037|MONDO:0011732|MONDO:0012544
2267	8	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0007219|MONDO:0007458|MONDO:0007481|MONDO:0007977|MONDO:0008703|MONDO:0008717|MONDO:0009231|MONDO:0020306
2307	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007220|MONDO:0007249|MONDO:0010882|MONDO:0011853
2254	2	MONDO:0019677	brachydactyly type E	12.4076400924	3	MONDO:0007223|MONDO:0013244
2253	2	MONDO:0019066	syndrome with brachydactyly	6.306029868	95	MONDO:0007224|MONDO:0012063
2279	6	MONDO:0018235	dysostosis with limb anomaly as a major feature	4.3424946563	510	MONDO:0007225|MONDO:0008607|MONDO:0009156|MONDO:0010736|MONDO:0011535|MONDO:0012944
2467	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007226|MONDO:0009567
2342	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007227|MONDO:0010018|MONDO:0010801
2035	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007228|MONDO:0009779|MONDO:0009822|MONDO:0012374
2268	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007229|MONDO:0007985
1965	5	MONDO:0019066	syndrome with brachydactyly	6.306029868	95	MONDO:0007230|MONDO:0013819|MONDO:0013820|MONDO:0013821|MONDO:0014838
2011	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007231|MONDO:0007409|MONDO:0008715
2241	3	MONDO:0015262	brachyolmia	11.3781963145	7	MONDO:0007232|MONDO:0010070|MONDO:0010074
2399	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007233|MONDO:0008202|MONDO:0008583
622	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007234|MONDO:0008039|MONDO:0008816
2205	8	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0007235|MONDO:0008684|MONDO:0008893|MONDO:0009270|MONDO:0009483|MONDO:0009856|MONDO:0010035|MONDO:0010592
2608	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007237|MONDO:0008213|MONDO:0008549
1736	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007238|MONDO:0008100
1643	2	MONDO:0017262	inherited non-syndromic ichthyosis	9.0621090982	50	MONDO:0007239|MONDO:0012345
1193	2	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0007243|MONDO:0009296
2445	1	MONDO:0007244	Caffey disease	14.4225904339	0	MONDO:0007244
578	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007247|MONDO:0012005|MONDO:0012617|MONDO:0013704|MONDO:0014354
126	2	MONDO:0019054	congenital limb malformation	4.2213343659	581	MONDO:0007250|MONDO:0015272
2579	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007251|MONDO:0011946|MONDO:0014688
1465	7	MONDO:0015138	rare genetic primary immunodeficiency	5.0245593599	432	MONDO:0007257|MONDO:0009645|MONDO:0013140|MONDO:0013500|MONDO:0013503|MONDO:0014230|MONDO:0014642
1985	2	MONDO:0019710	dysostosis with predominant craniofacial involvement	7.8097219366	28	MONDO:0007259|MONDO:0009406
1364	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007260|MONDO:0007752|MONDO:0008212|MONDO:0008255|MONDO:0008558|MONDO:0008802|MONDO:0013190|MONDO:0014452|MONDO:0015096
1079	5	MONDO:0005267	heart disease	4.1007093025	895	MONDO:0007263|MONDO:0011459|MONDO:0011460|MONDO:0011831|MONDO:0012434
2394	6	MONDO:0043005	genetic multiple congenital anomalies/dysmorphic syndrome	3.2183249778	711	MONDO:0007265|MONDO:0009026|MONDO:0011899|MONDO:0014044|MONDO:0014143|MONDO:0015280
1092	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007266|MONDO:0007267|MONDO:0007268|MONDO:0009170|MONDO:0012900|MONDO:0013197|MONDO:0013476|MONDO:0014042|MONDO:0014667
1096	21	MONDO:0019996	rare cardiac disease	4.1362251985	732	MONDO:0007269|MONDO:0010951|MONDO:0011094|MONDO:0011095|MONDO:0011403|MONDO:0011482|MONDO:0011702|MONDO:0011840|MONDO:0012062|MONDO:0012362|MONDO:0012744|MONDO:0012746|MONDO:0013168|MONDO:0013261|MONDO:0013371|MONDO:0013373|MONDO:0013479|MONDO:0013848|MONDO:0014100|MONDO:0014152|MONDO:0014500
791	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007270|MONDO:0011036
1767	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007271|MONDO:0008914
1066	2	MONDO:0007272	hereditary hypercarotenemia and vitamin A deficiency	15.548121316	1	MONDO:0007272|MONDO:0010182
1341	3	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	9.0931678025	6	MONDO:0007273|MONDO:0008192|MONDO:0011544
2428	12	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007274|MONDO:0007469|MONDO:0008012|MONDO:0008068|MONDO:0008181|MONDO:0008231|MONDO:0008342|MONDO:0008405|MONDO:0008576|MONDO:0008577|MONDO:0008579|MONDO:0010875
1065	1	MONDO:0007275	carpal tunnel syndrome	14.7596254212	1	MONDO:0007275
2177	4	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0007276|MONDO:0010671|MONDO:0018068|MONDO:0018924
2060	2	MONDO:0043005	genetic multiple congenital anomalies/dysmorphic syndrome	3.2183249778	711	MONDO:0007277|MONDO:0014112
42	13	MONDO:0005129	cataract (disease)	4.8418607823	252	MONDO:0007279|MONDO:0007280|MONDO:0007281|MONDO:0007289|MONDO:0008925|MONDO:0010948|MONDO:0011104|MONDO:0013411|MONDO:0013744|MONDO:0013859|MONDO:0014075|MONDO:0014673|MONDO:0014799
41	4	MONDO:0005129	cataract (disease)	4.8418607823	252	MONDO:0007283|MONDO:0007288|MONDO:0012701|MONDO:0015300
39	13	MONDO:0005129	cataract (disease)	4.8418607823	252	MONDO:0007285|MONDO:0007286|MONDO:0007287|MONDO:0007290|MONDO:0010544|MONDO:0010952|MONDO:0011060|MONDO:0011430|MONDO:0011547|MONDO:0012336|MONDO:0012665|MONDO:0012688|MONDO:0014111
1137	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007291|MONDO:0009578
1845	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007293|MONDO:0008089
428	12	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007295|MONDO:0007366|MONDO:0009186|MONDO:0010021|MONDO:0010898|MONDO:0010918|MONDO:0011990|MONDO:0012655|MONDO:0013388|MONDO:0013919|MONDO:0014055|MONDO:0014903
351	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007296|MONDO:0008457|MONDO:0012098|MONDO:0013594|MONDO:0013809|MONDO:0014410
276	2	MONDO:0021037	genetic neurodegenerative disease with dementia	4.3101509271	287	MONDO:0007297|MONDO:0011397
337	12	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0007298|MONDO:0010404|MONDO:0011025|MONDO:0011950|MONDO:0012651|MONDO:0013905|MONDO:0014475|MONDO:0014503|MONDO:0014506|MONDO:0014845|MONDO:0024542|MONDO:0024557
2116	3	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0007299|MONDO:0016608|MONDO:0019349
906	4	MONDO:0019684	rare bone disease	2.4392108141	2029	MONDO:0007301|MONDO:0009350|MONDO:0010310|MONDO:0015461
1695	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007302|MONDO:0007591|MONDO:0007787|MONDO:0010614|MONDO:0010887
2609	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007303|MONDO:0011500
2423	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007304|MONDO:0008155|MONDO:0008410|MONDO:0008419|MONDO:0008475|MONDO:0014314
2420	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007305|MONDO:0008651|MONDO:0008957|MONDO:0013333
2402	3	MONDO:0016520	isolated Klippel-Feil syndrome	12.2796324801	3	MONDO:0007306|MONDO:0008958|MONDO:0016520
217	13	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0007307|MONDO:0007309|MONDO:0007311|MONDO:0007790|MONDO:0008451|MONDO:0008961|MONDO:0010935|MONDO:0011091|MONDO:0011475|MONDO:0011585|MONDO:0011894|MONDO:0011916|MONDO:0012231
214	17	MONDO:0020127	genetic peripheral neuropathy	3.5341008457	882	MONDO:0007308|MONDO:0011569|MONDO:0011675|MONDO:0011687|MONDO:0011801|MONDO:0011889|MONDO:0011890|MONDO:0011901|MONDO:0012014|MONDO:0012250|MONDO:0013753|MONDO:0013758|MONDO:0013947|MONDO:0014467|MONDO:0014511|MONDO:0014566|MONDO:0014866
183	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007310|MONDO:0007312
1625	1	MONDO:0007313	cheilitis glandularis	15.8376279332	0	MONDO:0007313
1148	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007314|MONDO:0007907|MONDO:0008792|MONDO:0013280
72	1	MONDO:0007315	cherubism	12.2393686098	1	MONDO:0007315
246	3	MONDO:0020009	rare neurologic disease	0.8949047197	6347	MONDO:0007316|MONDO:0008525|MONDO:0020509
1600	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007317|MONDO:0012454
2222	2	MONDO:0007318	Alagille syndrome	10.4997582944	3	MONDO:0007318|MONDO:0016862
2333	4	MONDO:0005381	bone disease	2.417784767	2238	MONDO:0007319|MONDO:0011923|MONDO:0014277|MONDO:0019967
2331	1	MONDO:0007320	chondrocalcinosis due to apatite crystal deposition	15.2001980126	0	MONDO:0007320
2512	1	MONDO:0007321	autosomal dominant chondrodysplasia punctata	13.2526654325	2	MONDO:0007321
2534	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007322|MONDO:0007984
267	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007324|MONDO:0008845|MONDO:0014889|MONDO:0016812
275	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007325|MONDO:0008122|MONDO:0008306|MONDO:0008836|MONDO:0010534|MONDO:0013803|MONDO:0014147|MONDO:0014521|MONDO:0014796
283	2	MONDO:0018331	rare genetic dystonia	7.9401185739	66	MONDO:0007326|MONDO:0019771
1235	4	MONDO:0018637	familial chylomicronemia syndrome	12.3928430905	4	MONDO:0007327|MONDO:0008810|MONDO:0009387|MONDO:0018637
1144	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007328|MONDO:0010795|MONDO:0012148
1257	2	MONDO:0005154	liver disease	4.0924204857	401	MONDO:0007329|MONDO:0010913
2617	1	MONDO:0007330	congenital pseudoarthrosis of clavicle	14.548121316	0	MONDO:0007330
1824	1	MONDO:0007331	cleft chin	17.0075529346	0	MONDO:0007331
2277	4	MONDO:0018235	dysostosis with limb anomaly as a major feature	4.3424946563	510	MONDO:0007332|MONDO:0008544|MONDO:0009157|MONDO:0009222
1815	2	MONDO:0019508	van der Woude syndrome	13.0302730111	2	MONDO:0007333|MONDO:0019508
2010	1	MONDO:0007334	autosomal dominant popliteal pterygium syndrome	12.1873739722	0	MONDO:0007334
1816	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007335|MONDO:0008236|MONDO:0009531|MONDO:0012141|MONDO:0012142|MONDO:0013378|MONDO:0016062|MONDO:0016064
1828	3	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0007336|MONDO:0013364|MONDO:0015008
1821	1	MONDO:0007337	cleft palate-lateral synechia syndrome	14.0075529346	0	MONDO:0007337
1813	2	MONDO:0016064	cleft palate	10.2627190971	12	MONDO:0007338|MONDO:0008637
2529	5	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0007340|MONDO:0007396|MONDO:0009940|MONDO:0010014|MONDO:0011150
2290	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007341|MONDO:0012644
2336	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007342|MONDO:0007842|MONDO:0008205|MONDO:0008207|MONDO:0008208|MONDO:0008288
