cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
1289	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009848|MONDO:0013278|MONDO:0016472
1941	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009851|MONDO:0012073|MONDO:0013237
1929	2	MONDO:0000424	inborn vitamin B12 deficiency (disease)	9.5017413807	14	MONDO:0009852|MONDO:0009853
105	2	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0009855|MONDO:0014165
984	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0009858|MONDO:0019603
437	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009859|MONDO:0011116
2117	2	MONDO:0009861	phenylketonuria	10.2493297199	11	MONDO:0009861|MONDO:0019259
1534	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009868|MONDO:0011174
63	3	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0009869|MONDO:0011203|MONDO:0014326
1071	3	MONDO:0021027	genetic hair anomaly	7.1418196638	77	MONDO:0009870|MONDO:0009872|MONDO:0016067
1088	3	MONDO:0019278	hair anomaly	7.0093151127	120	MONDO:0009871|MONDO:0014027|MONDO:0014384
1126	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009873|MONDO:0010387
1461	2	MONDO:0015892	growth hormone insensitivity syndrome	11.2728433144	6	MONDO:0009877|MONDO:0015892
1455	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009878|MONDO:0009911
1910	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009886|MONDO:0011846
1742	4	MONDO:0015925	interstitial lung disease	6.7146561792	162	MONDO:0009887|MONDO:0009929|MONDO:0012582|MONDO:0024465
2170	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009888|MONDO:0012437|MONDO:0017304|MONDO:0018264
1552	5	MONDO:0000429	autosomal genetic disease	2.7068786354	1369	MONDO:0009889|MONDO:0013718|MONDO:0014579|MONDO:0014860|MONDO:0044327
1793	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009892|MONDO:0017286|MONDO:0020115
2497	2	MONDO:0005071	nervous system disease	0.8629345194	7725	MONDO:0009897|MONDO:0021571
1971	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009899|MONDO:0012266|MONDO:0013817
1333	1	MONDO:0009902	cutaneous porphyria	12.7596254212	0	MONDO:0009902
1112	1	MONDO:0009910	Wiedemann-Rautenstrauch syndrome	11.232765875	0	MONDO:0009910
1419	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009912|MONDO:0019424
531	2	MONDO:0019700	primary bone dysplasia with multiple joint dislocations	8.6303424042	25	MONDO:0009914|MONDO:0015426
1950	1	MONDO:0009915	46,XX disorder of sex development-skeletal anomalies syndrome	13.8376279332	0	MONDO:0009915
2080	2	MONDO:0020244	unclassified primitive or secondary maculopathy	5.0065846533	152	MONDO:0009918|MONDO:0010725
1408	3	MONDO:0017976	disorder of sex development of gynecological interest	6.3859588956	88	MONDO:0009923|MONDO:0016045|MONDO:0016281
408	2	MONDO:0019297	lymphedema	6.149377624	68	MONDO:0009933|MONDO:0014797
651	1	MONDO:0009943	Pyle disease	14.548121316	0	MONDO:0009943
2332	2	MONDO:0015955	rare genetic epilepsy	3.489699039	762	MONDO:0009945|MONDO:0014595
1845	3	MONDO:0015910	rare constitutional hemolytic anemia	7.5141978131	83	MONDO:0009946|MONDO:0010438|MONDO:0012858
1857	6	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0009949|MONDO:0013811|MONDO:0013865|MONDO:0014332|MONDO:0014856|MONDO:0016825
2272	1	MONDO:0009951	Radiculoneuropathy, fatal neonatal	15.8376279332	0	MONDO:0009951
788	1	MONDO:0009952	radioulnar synostosis-developmental delay-hypotonia syndrome	12.4997582944	0	MONDO:0009952
2444	2	MONDO:0006025	autosomal recessive disease	3.4687880582	764	MONDO:0009953|MONDO:0014016
1013	2	MONDO:0020013	rare odontologic disease	6.3515750721	196	MONDO:0009954|MONDO:0015750
497	3	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0009955|MONDO:0015177|MONDO:0015241
2071	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009956|MONDO:0010566|MONDO:0013788|MONDO:0014980
2563	3	MONDO:0020044	autosomal recessive metabolic cerebellar ataxia	7.0816276696	22	MONDO:0009958|MONDO:0013945|MONDO:0019174
1636	2	MONDO:0005020	intestinal disease	4.0769079857	643	MONDO:0009960|MONDO:0017048
1961	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009961|MONDO:0017771
603	2	MONDO:0015962	inherited renal tubular disease	6.4886539418	146	MONDO:0009964|MONDO:0014712
1686	3	MONDO:0019589	syndromic genetic deafness	4.4759277962	286	MONDO:0009968|MONDO:0013836|MONDO:0017281
1758	2	MONDO:0019720	non-syndromic renal or urinary tract malformation	10.4958002808	38	MONDO:0009970|MONDO:0024519
1744	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009971|MONDO:0015009
1747	1	MONDO:0009972	respiratory underresponsiveness to hypoxia and hypercapnia	16.6856248397	0	MONDO:0009972
1271	3	MONDO:0015138	rare genetic primary immunodeficiency	5.0245593599	432	MONDO:0009973|MONDO:0016462|MONDO:0018305
1570	2	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis	9.6788780073	13	MONDO:0009974|MONDO:0011337
2059	1	MONDO:0009985	retinohepatoendocrinologic syndrome	14.7596254212	0	MONDO:0009985
2174	4	MONDO:0005328	eye disease	1.9152087119	2557	MONDO:0009988|MONDO:0012605|MONDO:0012733|MONDO:0014872
1238	5	MONDO:0015780	dyskeratosis congenita	7.6516512963	13	MONDO:0009990|MONDO:0014076|MONDO:0014600|MONDO:0014690|MONDO:0018045
481	1	MONDO:0009998	Richieri Costa-Pereira syndrome	13.2261932211	0	MONDO:0009998
1132	2	MONDO:0019043	rare genetic skin disease	3.0750844043	1107	MONDO:0010001|MONDO:0019306
1253	1	MONDO:0010003	Rowley-Rosenberg syndrome	15.548121316	0	MONDO:0010003
329	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0010007|MONDO:0010332
1844	1	MONDO:0010008	sarcosinemia	16.2001980126	0	MONDO:0010008
494	4	MONDO:0019038	rare maxillo-facial surgical disease	4.6338721012	339	MONDO:0010009|MONDO:0012937|MONDO:0015367|MONDO:0016004
1275	2	MONDO:0002637	histiocytosis	8.7302655345	41	MONDO:0010017|MONDO:0020519
807	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010018|MONDO:0010072
1537	4	MONDO:0019519	rare skin disease	2.9855102848	1336	MONDO:0010020|MONDO:0012071|MONDO:0019193|MONDO:0019599
1267	8	MONDO:0015823	primary immunodeficiency due to a defect in adaptive immunity	5.5757941854	251	MONDO:0010023|MONDO:0011664|MONDO:0011804|MONDO:0012163|MONDO:0014493|MONDO:0015517|MONDO:0015974|MONDO:0018636
185	3	MONDO:0020222	rare disease with glaucoma as a major feature	5.8461060871	94	MONDO:0010026|MONDO:0011233|MONDO:0012948
218	1	MONDO:0017736	disorder of sialic acid metabolism	12.548121316	2	MONDO:0010028
138	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0010038|MONDO:0010361
1421	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010039|MONDO:0010189
2489	4	MONDO:0015952	genetic neurodegenerative disease	3.3861878403	727	MONDO:0010041|MONDO:0012213|MONDO:0012866|MONDO:0014702
2476	1	MONDO:0010046	hereditary spastic paraplegia 23	13.5156998383	0	MONDO:0010046
2483	5	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0010049|MONDO:0010670|MONDO:0013165|MONDO:0014015|MONDO:0017275
2373	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010054|MONDO:0010055
1939	2	MONDO:0020022	central nervous system malformation	3.5319778137	719	MONDO:0010063|MONDO:0011120
2402	2	MONDO:0015220	syndrome with a central nervous system malformation as major feature	3.708881733	498	MONDO:0010064|MONDO:0018939
1551	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010066|MONDO:0010991|MONDO:0014174
611	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010068|MONDO:0011335|MONDO:0044312
751	2	MONDO:0019711	dysostosis with predominant vertebral and costal involvement	8.329833293	36	MONDO:0010069|MONDO:0011946
870	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0010071|MONDO:0013232|MONDO:0016763
517	3	MONDO:0017742	disorder of O-xylosylglycan synthesis	8.2652434985	26	MONDO:0010075|MONDO:0014139|MONDO:0019675
2566	2	MONDO:0010079	Canavan disease	12.137188215	2	MONDO:0010079|MONDO:0017830
1720	11	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010081|MONDO:0011915|MONDO:0012128|MONDO:0012569|MONDO:0013463|MONDO:0013748|MONDO:0013769|MONDO:0013887|MONDO:0014974|MONDO:0015273|MONDO:0017300
2360	7	MONDO:0100038	complex neurodevelopmental disorder	2.2251305471	1826	MONDO:0010083|MONDO:0010246|MONDO:0010379|MONDO:0011297|MONDO:0012986|MONDO:0014002|MONDO:0015020
2067	3	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0010085|MONDO:0011855|MONDO:0012044
475	1	MONDO:0010087	Sugarman brachydactyly	14.2526654325	0	MONDO:0010087
1355	1	MONDO:0010089	isolated sulfite oxidase deficiency	13.0302730111	0	MONDO:0010089
367	2	MONDO:0018431	cold-induced sweating syndrome-hyperthermia spectrum	12.2131370683	4	MONDO:0010091|MONDO:0012467
2365	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010096|MONDO:0011249|MONDO:0018690
1479	2	MONDO:0017720	GM2 gangliosidosis	9.6901403208	10	MONDO:0010099|MONDO:0010100
199	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010101|MONDO:0014044
645	3	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0010104|MONDO:0011778|MONDO:0016219
1371	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010106|MONDO:0010107|MONDO:0010453|MONDO:0011019|MONDO:0014634|MONDO:0018573
379	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010109|MONDO:0016657
540	2	MONDO:0015929	thoracic malformation	7.450567977	52	MONDO:0010115|MONDO:0013441
528	1	MONDO:0010121	thrombocytopenia-absent radius syndrome	12.1249098853	0	MONDO:0010121
515	5	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0010123|MONDO:0010351|MONDO:0013499|MONDO:0014108|MONDO:0044325
903	1	MONDO:0010124	thumb, distal hyperextensibility of	17.4225904339	0	MONDO:0010124
471	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010125|MONDO:0010814
1615	2	MONDO:0005046	immune system disease	3.4533538263	1617	MONDO:0010127|MONDO:0014710
2446	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010130|MONDO:0010334|MONDO:0012211|MONDO:0013726|MONDO:0013802|MONDO:0013989
1887	18	MONDO:0018612	congenital hypothyroidism	8.0224225611	56	MONDO:0010132|MONDO:0010139|MONDO:0010142|MONDO:0016408|MONDO:0016409|MONDO:0016410|MONDO:0016411|MONDO:0016412|MONDO:0016521|MONDO:0019854|MONDO:0019855|MONDO:0019856|MONDO:0019857|MONDO:0019858|MONDO:0019860|MONDO:0019861|MONDO:0019995|MONDO:0020503
1801	1	MONDO:0010134	Pendred syndrome	13.3071132165	0	MONDO:0010134
1914	1	MONDO:0010138	thyrotoxicosis	14.548121316	1	MONDO:0010138
1885	3	MONDO:0018612	congenital hypothyroidism	8.0224225611	56	MONDO:0010140|MONDO:0013757|MONDO:0024264
1279	2	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0010146|MONDO:0013957
1411	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010152|MONDO:0019828
985	2	MONDO:0019287	ectodermal dysplasia syndrome	5.3012727758	198	MONDO:0010153|MONDO:0014460
2478	2	MONDO:0015089	autosomal recessive complex spastic paraplegia	7.8899098332	48	MONDO:0010156|MONDO:0012639
1524	1	MONDO:0010161	tyrosinemia type I	12.8990284778	0	MONDO:0010161
447	1	MONDO:0010165	ulna hypoplasia-intellectual disability syndrome	13.2796324801	0	MONDO:0010165
496	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010166|MONDO:0015167|MONDO:0015439
2337	4	MONDO:0019501	Usher syndrome	9.2967465009	17	MONDO:0010168|MONDO:0016484|MONDO:0016485|MONDO:0019501
1976	1	MONDO:0010174	Valinemia	16.0075529346	0	MONDO:0010174
1721	1	MONDO:0010179	isolated right ventricular hypoplasia	14.6856248397	0	MONDO:0010179
749	2	MONDO:0000359	spondylocostal dysostosis	10.6721625799	7	MONDO:0010180|MONDO:0015826
2004	3	MONDO:0015616	rare genetic intestinal disease	5.3473341461	199	MONDO:0010181|MONDO:0011283|MONDO:0013350
1240	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010183|MONDO:0013793|MONDO:0013925
421	3	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0010187|MONDO:0010555|MONDO:0011004
1763	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010188|MONDO:0019911
2452	4	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0010190|MONDO:0012683|MONDO:0012890|MONDO:0014258
1715	2	MONDO:0018096	Weill-Marchesani syndrome	10.4958002808	4	MONDO:0010194|MONDO:0012013
521	2	MONDO:0019687	type 11 collagen-related bone disorder	9.3457748368	10	MONDO:0010195|MONDO:0018601
1109	2	MONDO:0015333	progeroid syndrome	6.548121316	48	MONDO:0010196|MONDO:0019321
2551	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010198|MONDO:0011810
393	1	MONDO:0010199	white forelock with malformations	13.5812881799	0	MONDO:0010199
1523	2	MONDO:0017761	disorder of mineral absorption and transport	8.2762339036	42	MONDO:0010200|MONDO:0013208
1520	3	MONDO:0010204	lysosomal acid lipase deficiency	12.2393686098	3	MONDO:0010204|MONDO:0019148|MONDO:0019149
1067	2	MONDO:0002917	disease of pilosebaceous unit	6.5277726706	166	MONDO:0010207|MONDO:0011107
1679	7	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0010209|MONDO:0010596|MONDO:0013343|MONDO:0013417|MONDO:0013743|MONDO:0014373|MONDO:0014861
1329	6	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010210|MONDO:0010211|MONDO:0010212|MONDO:0010213|MONDO:0010214|MONDO:0010217
2388	4	MONDO:0015951	genetic photodermatosis	7.5162008611	31	MONDO:0010215|MONDO:0012531|MONDO:0016354|MONDO:0019600
1385	3	MONDO:0002145	sex differentiation disease	6.0694436084	128	MONDO:0010218|MONDO:0017967|MONDO:0019155
638	3	MONDO:0005381	bone disease	2.417784767	2238	MONDO:0010225|MONDO:0010358|MONDO:0015612
1416	2	MONDO:0020090	male infertility due to gonadal dysgenesis	8.2967465009	18	MONDO:0010226|MONDO:0010442
171	1	MONDO:0010232	intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked	13.5812881799	0	MONDO:0010232
1418	3	MONDO:0000425	X-linked disease	4.8408406275	364	MONDO:0010236|MONDO:0010322|MONDO:0019419
2436	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0010237|MONDO:0015660
921	5	MONDO:0021059	head and neck disease	1.5094049316	3990	MONDO:0010238|MONDO:0011074|MONDO:0011350|MONDO:0011571|MONDO:0012976
1389	5	MONDO:0002025	psychiatric disorder	2.2107908407	1966	MONDO:0010239|MONDO:0010496|MONDO:0013763|MONDO:0014270|MONDO:0014271
2544	2	MONDO:0000425	X-linked disease	4.8408406275	364	MONDO:0010250|MONDO:0019418
2320	3	MONDO:0000509	non-syndromic intellectual disability	7.8140275741	132	MONDO:0010251|MONDO:0010266|MONDO:0011828
161	3	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0010256|MONDO:0013624|MONDO:0014482
1392	3	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0010258|MONDO:0011152|MONDO:0014730
562	2	MONDO:0016073	syndromic microphthalmia	7.3974508716	33	MONDO:0010261|MONDO:0017125
1828	2	MONDO:0015129	chronic primary adrenal insufficiency	6.8821394641	46	MONDO:0010264|MONDO:0013874
365	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010265|MONDO:0013182|MONDO:0019876
36	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010268|MONDO:0014423
1413	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0010270|MONDO:0012423
609	2	MONDO:0016761	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	6.9280681508	75	MONDO:0010275|MONDO:0014748
90	2	MONDO:0020119	X-linked syndromic intellectual disability	5.2134417235	240	MONDO:0010278|MONDO:0010354
259	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010279|MONDO:0013273
2137	2	MONDO:0008340	congenital ptosis (disease)	11.4529640829	2	MONDO:0010280|MONDO:0014538
87	3	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0010283|MONDO:0016532|MONDO:0016833
330	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010284|MONDO:0015441
2398	3	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0010285|MONDO:0010344|MONDO:0018095
210	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010286|MONDO:0012372|MONDO:0014371
2485	1	MONDO:0010287	hereditary spastic paraplegia 16	13.798099569	0	MONDO:0010287
2025	2	MONDO:0015513	rare genetic endocrine disease	2.8244603716	1118	MONDO:0010288|MONDO:0013789
824	1	MONDO:0010292	Uruguay Faciocardiomusculoskeletal syndrome	14.2001980126	0	MONDO:0010292
1226	6	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0010294|MONDO:0013139|MONDO:0013607|MONDO:0013767|MONDO:0014809|MONDO:0042490
624	2	MONDO:0019703	primary bone dysplasia with increased bone density	7.4888997789	72	MONDO:0010295|MONDO:0012387
2273	1	MONDO:0010297	FG syndrome 2	16.2001980126	0	MONDO:0010297
96	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0010305|MONDO:0017782
681	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0010306|MONDO:0010355|MONDO:0012740|MONDO:0012916|MONDO:0013256|MONDO:0013320
2229	8	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0010311|MONDO:0010679|MONDO:0011968|MONDO:0012714|MONDO:0013049|MONDO:0013297|MONDO:0013550|MONDO:0014788
2629	3	MONDO:0005503	developmental disorder of mental health	2.6376659607	1390	MONDO:0010313|MONDO:0012960|MONDO:0014184
167	2	MONDO:0019181	non-syndromic X-linked intellectual disability	9.2627190971	47	MONDO:0010317|MONDO:0010660
157	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010318|MONDO:0014061
2427	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010319|MONDO:0011794|MONDO:0014718|MONDO:0014864
778	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010323|MONDO:0010372
887	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010325|MONDO:0012915
2315	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010329|MONDO:0012707|MONDO:0013665|MONDO:0014377|MONDO:0017949
1257	2	MONDO:0005042	head disease	1.6382282322	3522	MONDO:0010330|MONDO:0016034
2397	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0010333|MONDO:0012329|MONDO:0017331
2060	5	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0010335|MONDO:0012475|MONDO:0014068|MONDO:0014153|MONDO:0014753
125	3	MONDO:0017118	syndrome with a cerebellar malformation as major feature	4.3379481117	291	MONDO:0010337|MONDO:0010574|MONDO:0013886
2359	2	MONDO:0020119	X-linked syndromic intellectual disability	5.2134417235	240	MONDO:0010339|MONDO:0010402
261	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010346|MONDO:0015326|MONDO:0017162
2335	3	MONDO:0000275	monogenic disease	2.3244486611	1864	MONDO:0010352|MONDO:0012946|MONDO:0024556
1805	3	MONDO:0005240	kidney disease	3.4700311728	972	MONDO:0010359|MONDO:0010644|MONDO:0013247
2198	6	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0010365|MONDO:0012156|MONDO:0014418|MONDO:0014745|MONDO:0014939|MONDO:0020345
284	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0010370|MONDO:0010471|MONDO:0012555|MONDO:0013864|MONDO:0014931
2319	4	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0010375|MONDO:0012617|MONDO:0013706|MONDO:0014815
117	4	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0010376|MONDO:0014351|MONDO:0014632|MONDO:0014777
927	3	MONDO:0021944	auditory neuropathy	12.2796324801	3	MONDO:0010378|MONDO:0010986|MONDO:0012196
94	2	MONDO:0020119	X-linked syndromic intellectual disability	5.2134417235	240	MONDO:0010383|MONDO:0010655
1571	4	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0010385|MONDO:0011336|MONDO:0013135|MONDO:0016214
2122	8	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0010390|MONDO:0011020|MONDO:0013556|MONDO:0013557|MONDO:0013558|MONDO:0013559|MONDO:0013560|MONDO:0013606
