#disease	phenotype	onset	frequency	severity
MONDO:0009319	HP:0001251			
MONDO:0009319	HP:0001257		HP:0040282	
MONDO:0009319	HP:0001260		HP:0040283	
MONDO:0009319	HP:0001263			
MONDO:0009319	HP:0001266		HP:0040282	
MONDO:0009319	HP:0001288		HP:0040281	
MONDO:0009319	HP:0001300			
MONDO:0009319	HP:0001337		HP:0040282	
MONDO:0009319	HP:0001618		HP:0040283	
MONDO:0009319	HP:0001760		HP:0040282	
MONDO:0009319	HP:0001927			
MONDO:0009319	HP:0002015		HP:0040282	
MONDO:0009319	HP:0002063		HP:0040282	
MONDO:0009319	HP:0002067		HP:0040283	
MONDO:0009319	HP:0002180			
MONDO:0009319	HP:0002283			
MONDO:0009319	HP:0002304		HP:0040283	
MONDO:0009319	HP:0002310			
MONDO:0009319	HP:0002454			
MONDO:0009319	HP:0003198			
MONDO:0009319	HP:0003199			
MONDO:0009319	HP:0003678			
MONDO:0009319	HP:0007256			
MONDO:0009319	HP:0007313			
MONDO:0009319	HP:0008770		HP:0040283	
MONDO:0009319	HP:0008872			
MONDO:0009319	HP:0031814			
MONDO:0009319	HP:0100034			
MONDO:0009320	HP:0000007			
MONDO:0009320	HP:0000179			
MONDO:0009320	HP:0000252		HP:0040281	
MONDO:0009320	HP:0000286		HP:0040281	
MONDO:0009320	HP:0000316		HP:0040282	
MONDO:0009320	HP:0000448		HP:0040282	
MONDO:0009320	HP:0000463		HP:0040281	
MONDO:0009320	HP:0000926		HP:0040282	
MONDO:0009320	HP:0000939			
MONDO:0009320	HP:0001156		HP:0040282	
MONDO:0009320	HP:0001249			
MONDO:0009320	HP:0001250		HP:0040282	
MONDO:0009320	HP:0001344		HP:0040281	
MONDO:0009320	HP:0001508		HP:0040282	
MONDO:0009320	HP:0001511			
MONDO:0009320	HP:0002650		HP:0040282	
MONDO:0009320	HP:0002750		HP:0040282	
MONDO:0009320	HP:0002808			
MONDO:0009320	HP:0003301			
MONDO:0009320	HP:0005280			
MONDO:0009320	HP:0006297			
MONDO:0009320	HP:0006334			
MONDO:0009320	HP:0006347			
MONDO:0009320	HP:0008872			
MONDO:0009320	HP:0010806			
MONDO:0009320	HP:0100255			
MONDO:0009321	HP:0000007			
MONDO:0009321	HP:0001159			
MONDO:0009321	HP:0001177			
MONDO:0009321	HP:0008080			
MONDO:0009321	HP:0010055			
MONDO:0009323	HP:0000952			
MONDO:0009323	HP:0001513			
MONDO:0009323	HP:0001880			
MONDO:0009323	HP:0001945			
MONDO:0009323	HP:0006562			
MONDO:0009323	HP:0012115			
MONDO:0009324	HP:0000007			
MONDO:0009324	HP:0000206		HP:0040283	
MONDO:0009324	HP:0000709			
MONDO:0009324	HP:0000712		HP:0040281	
MONDO:0009324	HP:0000992		HP:0040281	
MONDO:0009324	HP:0001250		HP:0040283	
MONDO:0009324	HP:0001263		HP:0040283	
MONDO:0009324	HP:0001276			
MONDO:0009324	HP:0001347		HP:0040281	
MONDO:0009324	HP:0002131			
MONDO:0009324	HP:0004322		HP:0040283	
MONDO:0009324	HP:0008353		HP:0040281	
MONDO:0024544	HP:0000007			
MONDO:0024544	HP:0000407			
MONDO:0024544	HP:0000705			
MONDO:0024544	HP:0001820			
MONDO:0024544	HP:0006297			
MONDO:0024544	HP:0007754		HP:0040283	
MONDO:0009326	HP:0001638			
MONDO:0009326	HP:0001653			
MONDO:0009326	HP:0001685			
MONDO:0009326	HP:0001692			
MONDO:0009326	HP:0006681			
MONDO:0009326	HP:0006690			
MONDO:0009328	HP:0000007			
MONDO:0009328	HP:0000316			
MONDO:0009328	HP:0000925			
MONDO:0009328	HP:0001063			
MONDO:0009328	HP:0001388			
MONDO:0009328	HP:0001741			
MONDO:0009328	HP:0003468			
MONDO:0009328	HP:0005692			
MONDO:0009328	HP:0007461			
MONDO:0009328	HP:0010302			
MONDO:0009329	HP:0000007			
MONDO:0009329	HP:0002092			
MONDO:0009329	HP:0002094			
MONDO:0009329	HP:0005954			
MONDO:0009329	HP:0006518			
MONDO:0009329	HP:0012735			
MONDO:0009330	HP:0000007			
MONDO:0009330	HP:0001626			
MONDO:0009331	HP:0000006			
MONDO:0009331	HP:0001256		HP:0040284	
MONDO:0009331	HP:0001528		HP:0040281	
MONDO:0009331	HP:0002475		HP:0040283	
MONDO:0009331	HP:0002650		HP:0040281	
MONDO:0009331	HP:0002667		HP:0040283	
MONDO:0009331	HP:0002898			
MONDO:0009331	HP:0003712			
MONDO:0009331	HP:0003829			
MONDO:0021001	HP:0000007			
MONDO:0021001	HP:0000027			
MONDO:0021001	HP:0000029			
MONDO:0021001	HP:0000044			
MONDO:0021001	HP:0000141			
MONDO:0021001	HP:0000802		HP:0040282	
MONDO:0021001	HP:0000819		HP:0040283	
MONDO:0021001	HP:0000939		HP:0040283	
MONDO:0021001	HP:0000953		HP:0040281	
MONDO:0021001	HP:0001009			
MONDO:0021001	HP:0001394		HP:0040283	
MONDO:0021001	HP:0001402		HP:0040283	
MONDO:0021001	HP:0001541		HP:0040283	
MONDO:0021001	HP:0001596		HP:0040283	
MONDO:0021001	HP:0001635		HP:0040283	
MONDO:0021001	HP:0001638		HP:0040283	
MONDO:0021001	HP:0001640			
MONDO:0021001	HP:0001744		HP:0040283	
MONDO:0021001	HP:0001952			
MONDO:0021001	HP:0002027			
MONDO:0021001	HP:0002202			
MONDO:0021001	HP:0002240		HP:0040282	
MONDO:0021001	HP:0002910			
MONDO:0021001	HP:0003040		HP:0040282	
MONDO:0021001	HP:0003281		HP:0040281	
MONDO:0021001	HP:0003452			
MONDO:0021001	HP:0011675			
MONDO:0009333	HP:0000007			
MONDO:0009333	HP:0000023		HP:0040281	
MONDO:0009333	HP:0000028		HP:0040281	
MONDO:0009333	HP:0000054		HP:0040282	
MONDO:0009333	HP:0000126		HP:0040281	
MONDO:0009333	HP:0000175			
MONDO:0009333	HP:0000218		HP:0040281	
MONDO:0009333	HP:0000219		HP:0040281	
MONDO:0009333	HP:0000272			
MONDO:0009333	HP:0000316		HP:0040281	
MONDO:0009333	HP:0000319		HP:0040281	
MONDO:0009333	HP:0000347		HP:0040281	
MONDO:0009333	HP:0000369		HP:0040281	
MONDO:0009333	HP:0000431			
MONDO:0009333	HP:0000470		HP:0040281	
MONDO:0009333	HP:0000474			
MONDO:0009333	HP:0000494		HP:0040281	
MONDO:0009333	HP:0000520			
MONDO:0009333	HP:0000774		HP:0040281	
MONDO:0009333	HP:0000998		HP:0040281	
MONDO:0009333	HP:0001004			
MONDO:0009333	HP:0001162		HP:0040281	
MONDO:0009333	HP:0001252			
MONDO:0009333	HP:0001290		HP:0040281	
MONDO:0009333	HP:0001399		HP:0040281	
MONDO:0009333	HP:0001522			
MONDO:0009333	HP:0001541		HP:0040281	
MONDO:0009333	HP:0001561		HP:0040281	
MONDO:0009333	HP:0001629		HP:0040281	
MONDO:0009333	HP:0001744		HP:0040281	
MONDO:0009333	HP:0002119		HP:0040281	
MONDO:0009333	HP:0002240		HP:0040281	
MONDO:0009333	HP:0002243		HP:0040282	
MONDO:0009333	HP:0002901		HP:0040281	
MONDO:0009333	HP:0003075		HP:0040281	
MONDO:0009333	HP:0003270		HP:0040281	
MONDO:0009333	HP:0005469		HP:0040281	
MONDO:0009333	HP:0005989		HP:0040281	
MONDO:0009333	HP:0006273		HP:0040281	
MONDO:0009333	HP:0006521		HP:0040281	
MONDO:0009333	HP:0008229			
MONDO:0009333	HP:0009085		HP:0040281	
MONDO:0009333	HP:0011800		HP:0040281	
MONDO:0009334	HP:0000007			
MONDO:0009334	HP:0004804			
MONDO:0009335	HP:0000006			
MONDO:0009335	HP:0000007			
MONDO:0009335	HP:0000822			
MONDO:0009335	HP:0000979			
MONDO:0009335	HP:0001250			
MONDO:0009335	HP:0001259			
MONDO:0009335	HP:0001269			
MONDO:0009335	HP:0001873			
MONDO:0009335	HP:0001919			
MONDO:0009335	HP:0001923			
MONDO:0009335	HP:0001937			
MONDO:0009335	HP:0001945			
MONDO:0009335	HP:0001981			
MONDO:0009335	HP:0002014			
MONDO:0009335	HP:0002357			
MONDO:0009335	HP:0003077			
MONDO:0009335	HP:0003138			
MONDO:0009335	HP:0003259			
MONDO:0009335	HP:0005356			
MONDO:0009335	HP:0005369			
MONDO:0009335	HP:0005416			
MONDO:0009335	HP:0005421			
MONDO:0009335	HP:0005575			
MONDO:0009335	HP:0100519			
MONDO:0009335	HP:0100543			
MONDO:0009336	HP:0000007			
MONDO:0009336	HP:0002086			
MONDO:0009336	HP:0002720			
MONDO:0009337	HP:0000007			
MONDO:0009337	HP:0000028			
MONDO:0009337	HP:0000076			
MONDO:0009337	HP:0000085			
MONDO:0009337	HP:0000086			
MONDO:0009337	HP:0000126			
MONDO:0009337	HP:0000160			
MONDO:0009337	HP:0000189			
MONDO:0009337	HP:0000212			
MONDO:0009337	HP:0000272			
MONDO:0009337	HP:0000278			
MONDO:0009337	HP:0000286			
MONDO:0009337	HP:0000316			
MONDO:0009337	HP:0000319			
MONDO:0009337	HP:0000337			
MONDO:0009337	HP:0000369			
MONDO:0009337	HP:0000405			
MONDO:0009337	HP:0000407			
MONDO:0009337	HP:0000431			
MONDO:0009337	HP:0000501			
MONDO:0009337	HP:0000677			
MONDO:0009337	HP:0000684			
MONDO:0009337	HP:0000752			
MONDO:0009337	HP:0000767			
MONDO:0009337	HP:0001004			
MONDO:0009337	HP:0001007			
MONDO:0009337	HP:0001055			
MONDO:0009337	HP:0001249			
MONDO:0009337	HP:0001250			
MONDO:0009337	HP:0001302			
MONDO:0009337	HP:0001530			
MONDO:0009337	HP:0001537			
MONDO:0009337	HP:0001629			
MONDO:0009337	HP:0001631			
MONDO:0009337	HP:0001698			
MONDO:0009337	HP:0001762			
MONDO:0009337	HP:0001773			
MONDO:0009337	HP:0002035			
MONDO:0009337	HP:0002202			
MONDO:0009337	HP:0002243			
MONDO:0009337	HP:0002593			
MONDO:0009337	HP:0002650			
MONDO:0009337	HP:0002750			
MONDO:0009337	HP:0002866			
MONDO:0009337	HP:0003073			
MONDO:0009337	HP:0003298			
MONDO:0009337	HP:0004279			
MONDO:0009337	HP:0004440			
MONDO:0009337	HP:0005183			
MONDO:0009337	HP:0005280			
MONDO:0009337	HP:0006531			
MONDO:0009337	HP:0007598			
MONDO:0009337	HP:0008229			
MONDO:0009337	HP:0009473			
MONDO:0009337	HP:0010554			
MONDO:0009337	HP:0011065			
MONDO:0009337	HP:0012368			
MONDO:0009337	HP:0012385			
MONDO:0009337	HP:0100539			
MONDO:0009337	HP:0200055			
MONDO:0009338	HP:0000007			
MONDO:0009338	HP:0000252			
MONDO:0009338	HP:0001392			
MONDO:0009338	HP:0002721			
MONDO:0009338	HP:0002849			
MONDO:0009338	HP:0004315			
MONDO:0009338	HP:0006685			
MONDO:0009339	HP:0000007			
MONDO:0009339	HP:0000952		HP:0040281	
MONDO:0009339	HP:0001399			
MONDO:0009339	HP:0001406			
MONDO:0009339	HP:0001508			
MONDO:0009339	HP:0001744		HP:0040281	
MONDO:0009339	HP:0002014			
MONDO:0009339	HP:0002240		HP:0040281	
MONDO:0009339	HP:0002570			
MONDO:0009339	HP:0002904			
MONDO:0009339	HP:0002910		HP:0040281	
MONDO:0009339	HP:0003155			
MONDO:0009339	HP:0003256			
MONDO:0009339	HP:0003623			
MONDO:0009340	HP:0000007			
MONDO:0009340	HP:0000952			
MONDO:0009340	HP:0001081			
MONDO:0009340	HP:0001082			
MONDO:0009340	HP:0001744			
MONDO:0009340	HP:0001895			
MONDO:0009340	HP:0001897			
MONDO:0009340	HP:0001923			
MONDO:0009340	HP:0001930			
MONDO:0009340	HP:0001939			
MONDO:0009340	HP:0002904			
MONDO:0009340	HP:0003577			
MONDO:0009341	HP:0000006			
MONDO:0009341	HP:0000028		HP:0040284	
MONDO:0009341	HP:0000047		HP:0040284	
MONDO:0009341	HP:0000048		HP:0040284	
MONDO:0009341	HP:0000077		HP:0040284	
MONDO:0009341	HP:0000175		HP:0040284	
MONDO:0009341	HP:0000176			
MONDO:0009341	HP:0000252		HP:0040284	
MONDO:0009341	HP:0000307		HP:0040283	
MONDO:0009341	HP:0000316		HP:0040282	
MONDO:0009341	HP:0000378			
MONDO:0009341	HP:0000403		HP:0040284	
MONDO:0009341	HP:0000431		HP:0040283	
MONDO:0009341	HP:0000486		HP:0040284	
MONDO:0009341	HP:0000490		HP:0040281	
MONDO:0009341	HP:0000494			
MONDO:0009341	HP:0000508			
MONDO:0009341	HP:0000565			
MONDO:0009341	HP:0000612		HP:0040283	
MONDO:0009341	HP:0000684		HP:0040284	
MONDO:0009341	HP:0000687			
MONDO:0009341	HP:0000692			
MONDO:0009341	HP:0000767			
MONDO:0009341	HP:0000768			
MONDO:0009341	HP:0001250		HP:0040284	
MONDO:0009341	HP:0001270			
MONDO:0009341	HP:0001274		HP:0040284	
MONDO:0009341	HP:0001290	HP:0003593	HP:0040284	
MONDO:0009341	HP:0001344		HP:0040284	
MONDO:0009341	HP:0001627		HP:0040284	
MONDO:0009341	HP:0001629		HP:0040283	
MONDO:0009341	HP:0001631			
MONDO:0009341	HP:0001642			
MONDO:0009341	HP:0001643		HP:0040283	
MONDO:0009341	HP:0002013			
MONDO:0009341	HP:0002019		HP:0040284	
MONDO:0009341	HP:0002021		HP:0040284	
MONDO:0009341	HP:0002079			
MONDO:0009341	HP:0002251		HP:0040284	
MONDO:0009341	HP:0002307			
MONDO:0009341	HP:0002558		HP:0040283	
MONDO:0009341	HP:0003270			
MONDO:0009341	HP:0003720			
MONDO:0009341	HP:0004322		HP:0040284	
MONDO:0009341	HP:0004415			
MONDO:0009341	HP:0004961		HP:0040284	
MONDO:0009341	HP:0005274			
MONDO:0009341	HP:0009748		HP:0040281	
MONDO:0009341	HP:0009765		HP:0040284	
MONDO:0009341	HP:0009909		HP:0040281	
MONDO:0009341	HP:0010864		HP:0040284	
MONDO:0009341	HP:0011229			
MONDO:0009341	HP:0012372		HP:0040284	
MONDO:0009341	HP:0012429		HP:0040284	
MONDO:0009341	HP:0025100		HP:0040284	
MONDO:0009341	HP:0040082			
MONDO:0009342	HP:0000007			
MONDO:0009342	HP:0000122			
MONDO:0009342	HP:0000316		HP:0040282	
MONDO:0009342	HP:0000365			
MONDO:0009342	HP:0001161			
MONDO:0009342	HP:0002251		HP:0040281	
MONDO:0009343	HP:0000007			
MONDO:0009343	HP:0001629			
MONDO:0009343	HP:0001841			
MONDO:0009343	HP:0002251			
MONDO:0009343	HP:0005873			
MONDO:0009344	HP:0000007			
MONDO:0009344	HP:0000023			
MONDO:0009344	HP:0000126			
MONDO:0009344	HP:0001792			
MONDO:0009344	HP:0001999			HP:0012825
MONDO:0009344	HP:0002023			
MONDO:0009344	HP:0002251			
MONDO:0009345	HP:0000006			
MONDO:0009345	HP:0000007			
MONDO:0009345	HP:0000708		HP:0040283	
MONDO:0009345	HP:0001249		HP:0040284	
MONDO:0009345	HP:0002167		HP:0040283	
MONDO:0009345	HP:0002927			
MONDO:0009345	HP:0010906			
MONDO:0009346	HP:0000007			
MONDO:0009346	HP:0000219			
MONDO:0009346	HP:0000319			
MONDO:0009346	HP:0000343			
MONDO:0009346	HP:0000400			
MONDO:0009346	HP:0000407			
MONDO:0009346	HP:0000431			
MONDO:0009346	HP:0001249			
MONDO:0009346	HP:0001800			
MONDO:0009346	HP:0002123			
MONDO:0009346	HP:0002927			
MONDO:0009346	HP:0005819			
MONDO:0009346	HP:0005844			
MONDO:0009346	HP:0008666			
MONDO:0009347	HP:0000007			
MONDO:0009347	HP:0002113			
MONDO:0009347	HP:0002719			
MONDO:0009347	HP:0005413			
MONDO:0009347	HP:0005764			
MONDO:0009347	HP:0100727			
MONDO:0009348	HP:0000007			
MONDO:0009348	HP:0003347			
MONDO:0009348	HP:0003459			
MONDO:0009348	HP:0012189			
MONDO:0009349	HP:0000006			
MONDO:0009349	HP:0000007			
MONDO:0009349	HP:0000054			
MONDO:0009349	HP:0000252			
MONDO:0009349	HP:0000568			
MONDO:0009349	HP:0000601			
MONDO:0009349	HP:0000835			
MONDO:0009349	HP:0000873			
MONDO:0009349	HP:0001249			
MONDO:0009349	HP:0001250			
MONDO:0009349	HP:0001263			
MONDO:0009349	HP:0001274			
MONDO:0009349	HP:0001290			
MONDO:0009349	HP:0001321			
MONDO:0009349	HP:0001425			
MONDO:0009349	HP:0001750			
MONDO:0009349	HP:0001943			
MONDO:0009349	HP:0002006			
MONDO:0009349	HP:0003745			
MONDO:0009349	HP:0003828			
MONDO:0009349	HP:0003829			
MONDO:0009349	HP:0004322			
MONDO:0009349	HP:0006988			
MONDO:0009349	HP:0008501			
MONDO:0009349	HP:0009914			
MONDO:0009349	HP:0009927			
MONDO:0009349	HP:0011800			
MONDO:0009349	HP:0012806			
MONDO:0009349	HP:0030779			
MONDO:0009350	HP:0000007			
MONDO:0009350	HP:0000089			
MONDO:0009350	HP:0000104			
MONDO:0009350	HP:0000175		HP:0040281	
MONDO:0009350	HP:0000204			
MONDO:0009350	HP:0001161		HP:0040281	
MONDO:0009350	HP:0004383			
MONDO:0009351	HP:0000007			
MONDO:0009351	HP:0001000			
MONDO:0009351	HP:0001249		HP:0040281	
MONDO:0009351	HP:0001258		HP:0040281	
MONDO:0009351	HP:0003167		HP:0040281	
MONDO:0009351	HP:0007703			
MONDO:0009352	HP:0000007			
MONDO:0009352	HP:0000023			
MONDO:0009352	HP:0000218		HP:0040283	
MONDO:0009352	HP:0000501		HP:0040283	
MONDO:0009352	HP:0000545		HP:0040282	
MONDO:0009352	HP:0000678		HP:0040281	
MONDO:0009352	HP:0000708			
MONDO:0009352	HP:0000716			
MONDO:0009352	HP:0000767		HP:0040282	
MONDO:0009352	HP:0000768		HP:0040282	
MONDO:0009352	HP:0000939		HP:0040281	
MONDO:0009352	HP:0000965			
MONDO:0009352	HP:0001010			
MONDO:0009352	HP:0001083		HP:0040281	
MONDO:0009352	HP:0001166		HP:0040281	
MONDO:0009352	HP:0001249		HP:0040281	
MONDO:0009352	HP:0001250		HP:0040283	
MONDO:0009352	HP:0001297			
MONDO:0009352	HP:0001376			
MONDO:0009352	HP:0001397			
MONDO:0009352	HP:0001508		HP:0040283	
MONDO:0009352	HP:0001519		HP:0040281	
MONDO:0009352	HP:0001634			
MONDO:0009352	HP:0001658			
MONDO:0009352	HP:0001733			
MONDO:0009352	HP:0001907			
MONDO:0009352	HP:0002156			
MONDO:0009352	HP:0002299			
MONDO:0009352	HP:0002751			
MONDO:0009352	HP:0004586			
MONDO:0009352	HP:0012075			
MONDO:0009352	HP:0040160			
MONDO:0009353	HP:0000007			
MONDO:0009353	HP:0000252			
MONDO:0009353	HP:0000708			
MONDO:0009353	HP:0001250			
MONDO:0009353	HP:0001263			
MONDO:0009353	HP:0001288			
MONDO:0009353	HP:0001297			
MONDO:0009353	HP:0001324			
MONDO:0009353	HP:0002156			
MONDO:0009353	HP:0002160			
MONDO:0009353	HP:0002311			
MONDO:0009353	HP:0003401			
MONDO:0009354	HP:0000007			
MONDO:0009354	HP:0000618		HP:0040283	
MONDO:0009354	HP:0000639		HP:0040283	
MONDO:0009354	HP:0001250			
MONDO:0009354	HP:0001252		HP:0040282	
MONDO:0009354	HP:0001254			
MONDO:0009354	HP:0001263			
MONDO:0009354	HP:0001288			
MONDO:0009354	HP:0001290			
MONDO:0009354	HP:0001508			
MONDO:0009354	HP:0001889			
MONDO:0009354	HP:0002059			
MONDO:0009354	HP:0002156			
MONDO:0009354	HP:0002160			
MONDO:0009354	HP:0003223		HP:0040281	
MONDO:0009354	HP:0003524			
MONDO:0009354	HP:0003593			
MONDO:0009354	HP:0003658			
MONDO:0009354	HP:0006887		HP:0040281	
MONDO:0009355	HP:0000007			
MONDO:0009355	HP:0000547			
MONDO:0009355	HP:0001249			
MONDO:0009355	HP:0001507			
MONDO:0009355	HP:0001820			
MONDO:0009355	HP:0001939			
MONDO:0009356	HP:0000007			
MONDO:0009356	HP:0000083			
MONDO:0009356	HP:0000248			
MONDO:0009356	HP:0000385			
MONDO:0009356	HP:0000431			
MONDO:0009356	HP:0003041			
MONDO:0009356	HP:0008551			
MONDO:0009356	HP:0011220			
MONDO:0009357	HP:0000007			
MONDO:0009357	HP:0000248			
MONDO:0009357	HP:0000385			
MONDO:0009357	HP:0000431			
MONDO:0009357	HP:0001357			
MONDO:0009357	HP:0002007			
MONDO:0009357	HP:0003041			
MONDO:0009357	HP:0008368			
MONDO:0009357	HP:0008551			
MONDO:0009357	HP:0009702			
MONDO:0009357	HP:0011220			
MONDO:0009358	HP:0000007			
MONDO:0009358	HP:0000100			
MONDO:0009358	HP:0004322			
MONDO:0009358	HP:0008872			
MONDO:0009358	HP:0010864			
MONDO:0009359	HP:0000007			
MONDO:0009359	HP:0000089			
MONDO:0009359	HP:0000104			
MONDO:0009359	HP:0000107			
MONDO:0009359	HP:0000110			
MONDO:0009359	HP:0000308			
MONDO:0009359	HP:0000418			
MONDO:0009359	HP:0000476			
MONDO:0009359	HP:0000954			
MONDO:0009359	HP:0001321			
MONDO:0009359	HP:0001562			
MONDO:0009359	HP:0001762			
MONDO:0009359	HP:0002009			
MONDO:0009359	HP:0002324			
MONDO:0009359	HP:0002365			
MONDO:0009359	HP:0004209			
MONDO:0009359	HP:0004691			
MONDO:0009359	HP:0005989			
MONDO:0009360	HP:0000007			
MONDO:0009360	HP:0000238			
MONDO:0009360	HP:0001249			
MONDO:0009360	HP:0001250			
MONDO:0009360	HP:0002119			
MONDO:0009360	HP:0003577			
MONDO:0009362	HP:0000007			
MONDO:0009362	HP:0000238			
MONDO:0009362	HP:0000347		HP:0040281	
MONDO:0009362	HP:0001511		HP:0040281	
MONDO:0009362	HP:0001539		HP:0040281	
MONDO:0009362	HP:0001760			
MONDO:0009362	HP:0002089		HP:0040281	
MONDO:0009362	HP:0002566		HP:0040281	
MONDO:0009362	HP:0002982		HP:0040283	
MONDO:0009362	HP:0006385			
MONDO:0009362	HP:0009816		HP:0040281	
MONDO:0009363	HP:0000007			
MONDO:0009363	HP:0000098			
MONDO:0009363	HP:0000238		HP:0040281	
MONDO:0009363	HP:0001388			
MONDO:0009363	HP:0002751			
MONDO:0009363	HP:0005619			
MONDO:0009364	HP:0000007			
MONDO:0009364	HP:0000050			
MONDO:0009364	HP:0000110			
MONDO:0009364	HP:0000175			
MONDO:0009364	HP:0000204			
MONDO:0009364	HP:0000238			
MONDO:0009364	HP:0000252			
MONDO:0009364	HP:0000413			
MONDO:0009364	HP:0000485			
MONDO:0009364	HP:0000501			
MONDO:0009364	HP:0000518			
MONDO:0009364	HP:0000541			
MONDO:0009364	HP:0000545			
MONDO:0009364	HP:0000557			
MONDO:0009364	HP:0000568			
MONDO:0009364	HP:0000589			
MONDO:0009364	HP:0000609			
MONDO:0009364	HP:0000618			
MONDO:0009364	HP:0000659			
MONDO:0009364	HP:0001105			
MONDO:0009364	HP:0001250			
MONDO:0009364	HP:0001252			
MONDO:0009364	HP:0001263			
MONDO:0009364	HP:0001274			
MONDO:0009364	HP:0001302			
MONDO:0009364	HP:0001305			
MONDO:0009364	HP:0001321			
MONDO:0009364	HP:0001425			
MONDO:0009364	HP:0002023			
MONDO:0009364	HP:0002079			
MONDO:0009364	HP:0002085			
MONDO:0009364	HP:0002126			
MONDO:0009364	HP:0002187			
MONDO:0009364	HP:0002189			
MONDO:0009364	HP:0002365			
MONDO:0009364	HP:0002803			
MONDO:0009364	HP:0003236			
MONDO:0009364	HP:0003741			
MONDO:0009364	HP:0003812			
MONDO:0009364	HP:0006829			
MONDO:0009364	HP:0006888			
MONDO:0009364	HP:0006891			
MONDO:0009364	HP:0007033			
MONDO:0009364	HP:0007260			
MONDO:0009364	HP:0007291			
MONDO:0009364	HP:0007957			
MONDO:0009364	HP:0007973			
MONDO:0009364	HP:0008551			
MONDO:0009364	HP:0010864			
MONDO:0009364	HP:0031882			
MONDO:0009365	HP:0000007			
MONDO:0009365	HP:0000047			
MONDO:0009365	HP:0000126			
MONDO:0009365	HP:0000136		HP:0040284	
MONDO:0009365	HP:0000142			
MONDO:0009365	HP:0000161			
MONDO:0009365	HP:0000175			
MONDO:0009365	HP:0000347		HP:0040284	
MONDO:0009365	HP:0000369		HP:0040284	
MONDO:0009365	HP:0000377		HP:0040284	
MONDO:0009365	HP:0000475			
MONDO:0009365	HP:0000568		HP:0040284	
MONDO:0009365	HP:0001162		HP:0040284	
MONDO:0009365	HP:0001177		HP:0040284	
MONDO:0009365	HP:0001274			
MONDO:0009365	HP:0001305			
MONDO:0009365	HP:0001331			
MONDO:0009365	HP:0001511			
MONDO:0009365	HP:0001539			
MONDO:0009365	HP:0001561		HP:0040284	
MONDO:0009365	HP:0001629			
MONDO:0009365	HP:0001674			
MONDO:0009365	HP:0001747			
MONDO:0009365	HP:0001762		HP:0040284	
MONDO:0009365	HP:0002101		HP:0040284	
MONDO:0009365	HP:0002139			
MONDO:0009365	HP:0002282			
MONDO:0009365	HP:0002323		HP:0040284	
MONDO:0009365	HP:0002536			
MONDO:0009365	HP:0002777		HP:0040284	
MONDO:0009365	HP:0003826		HP:0040284	
MONDO:0009365	HP:0006379			
MONDO:0009365	HP:0006882	HP:0003577	HP:0040284	
MONDO:0009365	HP:0008216			
MONDO:0009365	HP:0008749		HP:0040284	
MONDO:0009365	HP:0008986			
MONDO:0009365	HP:0009752		HP:0040284	
MONDO:0009365	HP:0009824			
MONDO:0009365	HP:0010066			
MONDO:0009365	HP:0011803			
MONDO:0009366	HP:0000007			
MONDO:0009366	HP:0000020			
MONDO:0009366	HP:0000726			
MONDO:0009366	HP:0001263			
MONDO:0009366	HP:0001288			
MONDO:0009366	HP:0002343			
MONDO:0009366	HP:0002607			
MONDO:0009367	HP:0000007			
MONDO:0009367	HP:0000028		HP:0040282	
MONDO:0009367	HP:0000072			
MONDO:0009367	HP:0000113			
MONDO:0009367	HP:0000126		HP:0040282	
MONDO:0009367	HP:0000143			
MONDO:0009367	HP:0000145			
MONDO:0009367	HP:0000148			
MONDO:0009367	HP:0000969			
MONDO:0009367	HP:0001159			
MONDO:0009367	HP:0001162		HP:0040282	
MONDO:0009367	HP:0001374			
MONDO:0009367	HP:0001586			
MONDO:0009367	HP:0002023		HP:0040283	
MONDO:0009367	HP:0002089			
MONDO:0009367	HP:0002251		HP:0040283	
MONDO:0009367	HP:0006159			
MONDO:0009367	HP:0010741			
MONDO:0009367	HP:0030010		HP:0040281	
MONDO:0009367	HP:0030680			
MONDO:0009368	HP:0000007			
MONDO:0009368	HP:0000010			
MONDO:0009368	HP:0000028			
MONDO:0009368	HP:0000072			
MONDO:0009368	HP:0000126			
MONDO:0009368	HP:0000805			
MONDO:0009368	HP:0001999			
MONDO:0009368	HP:0002019			
MONDO:0009368	HP:0005346			
MONDO:0009368	HP:0010481			
MONDO:0009369	HP:0001635	HP:0003577		
MONDO:0009369	HP:0001790			
MONDO:0009369	HP:0001903	HP:0003577		
MONDO:0009369	HP:0003577			
MONDO:0009370	HP:0000007			
MONDO:0009370	HP:0000365			
MONDO:0009370	HP:0000486			
MONDO:0009370	HP:0000639			
MONDO:0009370	HP:0000648			
MONDO:0009370	HP:0001250		HP:0040281	
